web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715883880-220,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Chromebook 4 11.6"" HD Laptop, Intel Celeron N4020, 4GB RAM, 32GB eMMC, Intel UHD Graphics 600, 720p HD Camera, Wi-Fi 5, Chrome OS, Platinum Titan, 128GB Hotface USB Card",https://www.amazon.ca/Samsung-Chromebook-Celeron-Graphics-Platinum/dp/B0CPV2GVZC/ref=sr_1_27?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.OHxfDzWV1olE6rVSTukipLr_UO523Y1GRQgNCzBJiMZIsTg-LjjA31fXJ0VaSkPaijLV2zGTpYo1PDKOG298A_UFXgRn8pC7Wi5ibNXQU30vsrbWEAQvZXf3jds8xKe-93MEkm_cHDkhs6QDRTGRdUV57JjarmrnW8wRtBktaD10t12aP0qDAkPSE7H5tGsdt6iBQWt10-0ptjn9TNExVDtklpRW2jGZHkEY3mRB0wdpSFFgoYZlt8HM3M7Q-4bmJZugmLwJkrAN832oJGC2RmYgc5WDDLT8Uq21kXeaDhg.a874xzIkd7FRJdKpoYM6nNwPc1NzVIGQSFAUquYw3ZA&dib_tag=se&keywords=samsung+laptop&qid=1715883859&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-27,"Samsung Chromebook 4 11.6"" HD Laptop, Intel Celeron N4020, 4GB RAM, 32GB eMMC, Intel UHD Graphics 600, 720p HD Camera, Wi-Fi 5, Chrome OS, Platinum Titan, 128GB Hotface USB Card",279,Samsung,Chromebook,_11.6 Inches,_1366 x 768 pixels,Celeron N4020,_1.1 GHz celeron_n4020,_Integrated,_4 GB DDR4,_32 GB Emmc,_Chrome OS,_28.77 x 20.21 x 1.67 cm; 1.18 kg,_2,_Intel
1715883697-183,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Chromebook 4 11.6"" HD Laptop, Intel Celeron N4020, 4GB RAM, 32GB eMMC, Intel UHD Graphics, HD Camera, Wi-Fi 5, Bluetooth, Chrome OS, Platinum Titan, 128GB Hotface USB Card",https://www.amazon.ca/Samsung-Chromebook-Graphics-Bluetooth-Platinum/dp/B0CVHGNRMW/ref=sr_1_58?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.0rDNG615bmKYq-Yhs7znBSi3_PZAU_FOTrVa3wySGQdukWlnR2uyV_eIzOxx6dzZYb5rJ0Xd_7HDDETQGbESky1njnTg81QhdpBj1IuYaVbbJV2J-wnPeS6Ghqpc_fDNVUk-roQsKYL5r_V6nnKHTtoV-dfsby9MdP7cNPMfq-JHDCzj-IHEOoC2xoRqyhCdj36WPD2EMvOGjVoG1xFC0XFr9FkvZijRj2DwC1EALJzJLSmBPj6BRo1thaITXJtQuLnp_REhNj1bgtckOvyQdPXvfcQp5B3y0cki0nhP1cA.tNYSylOXDJDWNTymdD8ydL9v6rQnsyvACKA5HepOLec&dib_tag=se&keywords=samsung+laptop&qid=1715883633&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-58,"Samsung Chromebook 4 11.6"" HD Laptop, Intel Celeron N4020, 4GB RAM, 32GB eMMC, Intel UHD Graphics, HD Camera, Wi-Fi 5, Bluetooth, Chrome OS, Platinum Titan, 128GB Hotface USB Card",299,Samsung,,_11.6 Inches,_1366 x 768 pixels,Celeron N4020,_1.1 GHz celeron_n4020,_Integrated,_4 GB DDR4,_32 GB Emmc,_Chrome OS,,_2,_Intel
1715883831-211,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"11.6"" Chromebook 4, French-English Keyboard, Intel Celeron, 4GB RAM, 32GB eMMC, Chrome OS",https://www.amazon.ca/Samsung-Chromebook-French-English-Keyboard-Celeron/dp/B08T6NRNYV/ref=sr_1_30?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.XCSRziknOcXsAFcRmDuGzTOJTIS_q9sBWXs0sVuT5vcq-35O6GJjhzXgCV2R3U-1DpBmWdxr1Jyw4SFHqeQFv84_AztqlrLydnKRgDgns0NkoYu510yjBY6rxKcWAlsdiL8PzX8gVBFHvzJybGoMrD9QTKtwDqMNacIefGyVJ25T2Dktln3rw8J4w7g3GOQdmNZPdB_dlIKwc9H3dnNLWoLmnKLU4XglCZ3thpYkxgBYK8HSbZ1kvSon9sfOD78ZK70mlGg1suSQe1QI6LIuGhtr3v21wFxZYcCRFda4ozg.NXlTyBjdlqgPcVBawjYwMjm3oM9n7Au5eLiGgZrpJZc&dib_tag=se&keywords=samsung+laptop&qid=1715883738&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-30,"Samsung 11.6"" Chromebook 4, French-English Keyboard, Intel Celeron, 4GB RAM, 32GB eMMC, Chrome OS",299,Samsung,Chromebook,_11.6 Inches,_1366 x 768 pixels,Celeron,_1.1 GHz celeron,_Integrated,_4 GB LPDDR4,_32 GB SSD,_Chrome OS,,_1,_Intel
1715883898-224,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Chromebook 4 Chrome OS 11.6 inch HD Laptop, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Intel UHD Graphics 600, 720p HD Camera, Wi-Fi 5, Platinum Titan, 128GB Hotface USB Card",https://www.amazon.ca/Samsung-Chromebook-Celeron-Graphics-Platinum/dp/B0CPV5PGBY/ref=sr_1_23?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.OHxfDzWV1olE6rVSTukipLr_UO523Y1GRQgNCzBJiMZIsTg-LjjA31fXJ0VaSkPaijLV2zGTpYo1PDKOG298A_UFXgRn8pC7Wi5ibNXQU30vsrbWEAQvZXf3jds8xKe-93MEkm_cHDkhs6QDRTGRdUV57JjarmrnW8wRtBktaD10t12aP0qDAkPSE7H5tGsdt6iBQWt10-0ptjn9TNExVDtklpRW2jGZHkEY3mRB0wdpSFFgoYZlt8HM3M7Q-4bmJZugmLwJkrAN832oJGC2RmYgc5WDDLT8Uq21kXeaDhg.a874xzIkd7FRJdKpoYM6nNwPc1NzVIGQSFAUquYw3ZA&dib_tag=se&keywords=samsung+laptop&qid=1715883859&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-23,"Samsung Chromebook 4 Chrome OS 11.6 inch HD Laptop, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Intel UHD Graphics 600, 720p HD Camera, Wi-Fi 5, Platinum Titan, 128GB Hotface USB Card",319,Samsung,Chromebook,_11.6 Inches,_1366 x 768 pixels,Celeron N4000,_1.1 GHz celeron_n4000,_Integrated,_4 GB DDR4,_64 GB Emmc,_Chrome OS,_41.9 x 26.8 x 5.9 cm; 1.58 kg,_2,_Intel
1715883949-235,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Chromebook 4 + Chrome OS 15.6"" Full HD Intel¨ Celeron¨ Processor N4000 4GB RAM 64GB eMMC Gigabit Wi-Fi -XE350XBA-K02US",https://www.amazon.ca/Samsung-Chromebook-Processor-Ram-64Gb-Emmc-XE350XBA-K02US/dp/B07XQQRCG5/ref=sr_1_12?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.OHxfDzWV1olE6rVSTukipLr_UO523Y1GRQgNCzBJiMZIsTg-LjjA31fXJ0VaSkPaijLV2zGTpYo1PDKOG298A_UFXgRn8pC7Wi5ibNXQU30vsrbWEAQvZXf3jds8xKe-93MEkm_cHDkhs6QDRTGRdUV57JjarmrnW8wRtBktaD10t12aP0qDAkPSE7H5tGsdt6iBQWt10-0ptjn9TNExVDtklpRW2jGZHkEY3mRB0wdpSFFgoYZlt8HM3M7Q-4bmJZugmLwJkrAN832oJGC2RmYgc5WDDLT8Uq21kXeaDhg.a874xzIkd7FRJdKpoYM6nNwPc1NzVIGQSFAUquYw3ZA&dib_tag=se&keywords=samsung+laptop&qid=1715883859&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-12,"SAMSUNG Chromebook 4 + Chrome OS 15.6"" Full HD Intel¨ Celeron¨ Processor N4000 4GB RAM 64GB eMMC Gigabit Wi-Fi -XE350XBA-K02US",349,SAMSUNG,Chromebook 4+,_15.6 Inches,_1920 x 1080 pixels,Celeron N4020,_2.6 GHz celeron_n4020,_Integrated,_4 GB LPDDR4,_64 GB Embedded MultiMediaCard,_Chrome OS,,_1,_Intel
1715883593-161,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,Chromebook 3 11.6-inch HD WLED Intel Celeron 4GB 32GB eMMC Chrome OS Laptop (Charcoal),https://www.amazon.ca/Samsung-Chromebook-11-6-inch-Celeron-Charcoal/dp/B081LK8WZM/ref=sr_1_80?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.hg2wzDmAEwwdF0xmQDrGpZM9IyTuG9cMOFEGY5H6F2eUvydEN3V5hRNFopsxk_2xHp-3sGpG6-xVd_M9x7bWScz_2pZFni8Gxm0OVRtYqa2weTZDXFVYPujamRZxls3_H2X7EpmiFxAZ3DMOOud_oM7QWQ7ha5z_3566w8kfRKdegPBwc_ENu3At34b3qfl7O1ENcImsgu10dftFYTxJGwFpXup_W1TyFHD2EElWKnqW7ORKLjh09HzepkiXrZN_pF8Aclz9Vl7bAB4Lz16N7s84UufFPl8JBCUJyNEX7xA.bYYa9IiRPxjGYa2flVmeGoPCiYaihJjMZKNK1PYExmE&dib_tag=se&keywords=samsung+laptop&qid=1715883509&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-80,SAMSUNG Chromebook 3 11.6-inch HD WLED Intel Celeron 4GB 32GB eMMC Chrome OS Laptop (Charcoal),404,SAMSUNG,XE501C13-S02US,_116 Inches,_1366 x 768 pixels,Intel Atom,_1.04 GHz intel_atom,_Integrated,_4 GB,_32 GB Emmc,_Chrome OS,,_4,_Intel
1715883469-135,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Electronics XE500C13 Chromebook 3 2GB RAM 16GB SSD Laptop, 11.6""",https://www.amazon.ca/Samsung-Electronics-XE500C13-Chromebook-Laptop/dp/B0778F81ZG/ref=sr_1_106?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.EcZ1Eke0X5pA9x6GPWFhU2ApyQFt4gkUV-CtL3X9vRSB12TNN4RVGVO41Dq7y0-kIlbdM_O4iVyC6YQGY8s6pioVrjTdklz6KivZQbhp3GbPPQjmbvkCdZUV7gWPmhGqWMRvlMF97lTI9pmVd17KpHCy3adaFVLdCbReSrivmC0sEuNALw5X_5AFXX2ji4cgXPHcauXLwhl00YqEfC4Go2WA65KCxolPLe-HtL9CjZHYx2r0ucfSifWCd6O3dGgWNZFsdiao9zlFkdj8OHIdffgA17mO3jZ1W3GNoGCNDkM.K1QaBoE6DFpglqghk-EEVkEfpwaJYotQ4VjmJRqYcJs&dib_tag=se&keywords=samsung+laptop&qid=1715883402&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-106,"Samsung Electronics XE500C13 Chromebook 3 2GB RAM 16GB SSD Laptop, 11.6""",421,Samsung,XE500C13-S03US,_11.6 Inches,_1366 x 768 pixels,Intel Celeron D,_1.6 GHz intel_celeron_d,_Integrated,_2 GB SDRAM,_16 GB SSD,_Chrome OS,,_2,_Intel
1715883725-189,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,XE521QAB-K01US Chromebook Plus Intel Celeron 3965Y 4GB LPDDR3 32GB eMMC 1-Year Standard,https://www.amazon.ca/Samsung-XE521QAB-K01US-Chromebook-Celeron-Standard/dp/B07HH5VZTN/ref=sr_1_52?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.0rDNG615bmKYq-Yhs7znBSi3_PZAU_FOTrVa3wySGQdukWlnR2uyV_eIzOxx6dzZYb5rJ0Xd_7HDDETQGbESky1njnTg81QhdpBj1IuYaVbbJV2J-wnPeS6Ghqpc_fDNVUk-roQsKYL5r_V6nnKHTtoV-dfsby9MdP7cNPMfq-JHDCzj-IHEOoC2xoRqyhCdj36WPD2EMvOGjVoG1xFC0XFr9FkvZijRj2DwC1EALJzJLSmBPj6BRo1thaITXJtQuLnp_REhNj1bgtckOvyQdPXvfcQp5B3y0cki0nhP1cA.tNYSylOXDJDWNTymdD8ydL9v6rQnsyvACKA5HepOLec&dib_tag=se&keywords=samsung+laptop&qid=1715883633&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-52,Samsung XE521QAB-K01US Chromebook Plus Intel Celeron 3965Y 4GB LPDDR3 32GB eMMC 1-Year Standard,447,Samsung,Chromebook Plus,_12.2 Inches,_1366 x 768 pixels,core_m,_1.5 GHz core_m,_Integrated,_4 GB DDR3,_SSD,_Chrome OS,,_2,_Intel
1715883429-126,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Chromebook Plus V2 2-in-1 12.2"" WUXGA Touchscreen Laptop, Intel Celeron 3965Y, 4GB RAM, 64GB eMMC, 2 Cameras, Stylus Pen, Island-Type KB, Chrome OS, Silver, 32GB Hotface USB Card",https://www.amazon.ca/Samsung-Chromebook-Plus-Touchscreen-Island-Type/dp/B0CQQ17SX4/ref=sr_1_115?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.EcZ1Eke0X5pA9x6GPWFhU2ApyQFt4gkUV-CtL3X9vRSB12TNN4RVGVO41Dq7y0-kIlbdM_O4iVyC6YQGY8s6pioVrjTdklz6KivZQbhp3GbPPQjmbvkCdZUV7gWPmhGqWMRvlMF97lTI9pmVd17KpHCy3adaFVLdCbReSrivmC0sEuNALw5X_5AFXX2ji4cgXPHcauXLwhl00YqEfC4Go2WA65KCxolPLe-HtL9CjZHYx2r0ucfSifWCd6O3dGgWNZFsdiao9zlFkdj8OHIdffgA17mO3jZ1W3GNoGCNDkM.K1QaBoE6DFpglqghk-EEVkEfpwaJYotQ4VjmJRqYcJs&dib_tag=se&keywords=samsung+laptop&qid=1715883402&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-115,"Samsung Chromebook Plus V2 2-in-1 12.2"" WUXGA Touchscreen Laptop, Intel Celeron 3965Y, 4GB RAM, 64GB eMMC, 2 Cameras, Stylus Pen, Island-Type KB, Chrome OS, Silver, 32GB Hotface USB Card",479,Samsung,Samsung Chromebook Plus V2,_12.2 Inches,_1920 x 1200 pixel,Celeron,_1.5 GHz celeron,_Integrated,_4 GB DDR3,_64 GB SSD,_Chrome OS,,_2,_Intel
1715883175-61,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=8&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Chromebook 3 XE501C13-K02US, Intel Dual-Core Celeron N3060, 11.6"" HD, 4GB DDR3, 32GB eMMC, Night Charcoal",https://www.amazon.ca/Samsung-Chromebook-XE501C13-K02US-Dual-Core-Charcoal/dp/B07G576WS1/ref=sr_1_180?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.L7mclNYHrlVZ3Mn3KYERRcnx0RzdSc8afZ5egwtQyn_mE9M57_3Pa8IFpLEl3g6KCYHWmTGDJbsH4aZ2jOVGXeI5a5r2X926Qf4FaZ7mdIUpO73vgIICXL1B94WsL-EyhwFwep5tEu2oz1QBJPk-FEHNy13TOGpiEUbDeJDP9zCDbTMNmb4MqtoeDcryMnaqu1phZzRAEPtQkp5WyvkVXfpiCd3Q8Tero6NRod4OStMlSmf4KFSXr4go7HYGcUrfPUPHlFk5HixwYzI9JoyIAwxQVJ9J-PBl2E61kJw0jFk.AMRSH0bH-U92D1axCLIcF8EE2rbDVXWLVUaLVWH5JmE&dib_tag=se&keywords=samsung+laptop&qid=1715883122&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-180,"Samsung Chromebook 3 XE501C13-K02US, Intel Dual-Core Celeron N3060, 11.6"" HD, 4GB DDR3, 32GB eMMC, Night Charcoal",483,Samsung,Samsung Chromebook,_11.6 Inches,_1366 x 768 pixels,Celeron,_1.6 GHz celeron,_Integrated,_4 GB DDR3L SDRAM,_16 GB Emmc,_Chrome OS,,_1,_Intel
1715883327-105,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=6&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Chromebook 3 XE500C13-K02US 4 GB RAM 11.6"" Laptop (Black)",https://www.amazon.ca/Samsung-Chromebook-XE500C13-K02US-Laptop-Black/dp/B01APA662K/ref=sr_1_136?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.B1IFCAPu7tGRan4WtjDZtcpdxOhRQbfxHvjM3lMzU_h32OloQUenqzOq7QE25J54URzhW0PZtaBhU25mhpXPtoTmZvRU-avk3WEX_z5nt0fMjy0eq29B15gKYsFt5ZF1aNvpnmuw0l44jK6QP_eCo8fcj2OLuHjRs9K-6fucP2see_qlE4JY-GUPrcFtFbsfssLygVf9_7uyD1WUbE7P4mYICneLVzEI9NpfhBobuVoBU-yMxWYUtTdXl-1LAS0MKgjjG31B32HP9kwRX2gQLCDfApUtJqtqj4JG910aj0o.zjVaaMFmqgRvBr3WcO9ILRooE1HOYXppOuLAW072lFY&dib_tag=se&keywords=samsung+laptop&qid=1715883294&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-136,"Samsung Chromebook 3 XE500C13-K02US 4 GB RAM 11.6"" Laptop (Black)",495,Samsung,2016 Newest Samsung Chromebook,_11.6 Inches,_1366 x 768 pixels,Celeron,_1.6 GHz celeron,_Integrated,_4 GB DDR3,_16 GB SSD,_Chrome OS,,_1,_Intel
1715883315-102,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=6&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"2017 Newest Premium High Performance Samsung 11.6 HD Chromebook - Intel Dual-Core Celeron N3050 Up to 2.16GHz, 2GB DDR3, 16GB eMMC Hard Drive, 802.11ac, Bluetooth, HDMI, HD Webcam, USB 3.0, Chrome OS",https://www.amazon.ca/Newest-Premium-Performance-Samsung-Chromebook/dp/B071L11CCT/ref=sr_1_139?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.B1IFCAPu7tGRan4WtjDZtcpdxOhRQbfxHvjM3lMzU_h32OloQUenqzOq7QE25J54URzhW0PZtaBhU25mhpXPtoTmZvRU-avk3WEX_z5nt0fMjy0eq29B15gKYsFt5ZF1aNvpnmuw0l44jK6QP_eCo8fcj2OLuHjRs9K-6fucP2see_qlE4JY-GUPrcFtFbsfssLygVf9_7uyD1WUbE7P4mYICneLVzEI9NpfhBobuVoBU-yMxWYUtTdXl-1LAS0MKgjjG31B32HP9kwRX2gQLCDfApUtJqtqj4JG910aj0o.zjVaaMFmqgRvBr3WcO9ILRooE1HOYXppOuLAW072lFY&dib_tag=se&keywords=samsung+laptop&qid=1715883294&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-139&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"2017 Newest Premium High Performance Samsung 11.6 HD Chromebook - Intel Dual-Core Celeron N3050 Up to 2.16GHz, 2GB DDR3, 16GB eMMC Hard Drive, 802.11ac, Bluetooth, HDMI, HD Webcam, USB 3.0, Chrome OS",513,Samsung,"Samsung 11.6""",_11.6 Inches,_1366 x 768 pixels,Celeron N3050,_1.6 GHz celeron_n3050,_Integrated,_2 GB DDR3,_16 GB SSD,_Chrome OS,,_2,_Intel
1715883944-234,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Galaxy Chromebook 2 13.3"" QLED Touchscreen Laptop, Intel Core i3-10110U, 8GB RAM, 128GB eMMC, Intel UHD Graphics, Backlit Keyboard, Wi-Fi 6, Chrome OS, Fiesta Red, 128GB Hotface USB Card",https://www.amazon.ca/Samsung-Galaxy-Chromebook-13-3-Touchscreen/dp/B0CYBS5N5X/ref=sr_1_13?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.OHxfDzWV1olE6rVSTukipLr_UO523Y1GRQgNCzBJiMZIsTg-LjjA31fXJ0VaSkPaijLV2zGTpYo1PDKOG298A_UFXgRn8pC7Wi5ibNXQU30vsrbWEAQvZXf3jds8xKe-93MEkm_cHDkhs6QDRTGRdUV57JjarmrnW8wRtBktaD10t12aP0qDAkPSE7H5tGsdt6iBQWt10-0ptjn9TNExVDtklpRW2jGZHkEY3mRB0wdpSFFgoYZlt8HM3M7Q-4bmJZugmLwJkrAN832oJGC2RmYgc5WDDLT8Uq21kXeaDhg.a874xzIkd7FRJdKpoYM6nNwPc1NzVIGQSFAUquYw3ZA&dib_tag=se&keywords=samsung+laptop&qid=1715883859&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-13&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Samsung Galaxy Chromebook 2 13.3"" QLED Touchscreen Laptop, Intel Core i3-10110U, 8GB RAM, 128GB eMMC, Intel UHD Graphics, Backlit Keyboard, Wi-Fi 6, Chrome OS, Fiesta Red, 128GB Hotface USB Card",599,Samsung,Samsung Galaxy Chromebook 2 13.3,_13.3 Inches,_1920 x 1080 pixels,Core i3,_2.1 GHz core_i3,_Integrated,_8 GB DDR3,_128 GB Emmc,_Chrome OS,_43.6 x 25.7 x 6.6 cm; 1.23 kg,_4,_Intel
1715883065-32,https://www.amazon.ca/s?k=samsung+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=9&crid=FXEH7ZBQ88O8&qid=1715872408&rnid=12035759011&sprefix=samsung+laptop%2Celectronics%2C171&ref=sr_pg_3,"Chromebook Plus V2 2-in-1 Laptop 12.2"" FHD Touchscreen Intel Celeron 3965Y 4GB RAM 64GB eMMC 64GB SD Card USB-C Pen Pouch USB-C Chrome OS + iCarp Wireless Mouse",https://www.amazon.ca/Samsung-Chromebook-Touchscreen-Chromebook-Dual-Core/dp/B07S2T5D2M/ref=sr_1_209?crid=FXEH7ZBQ88O8&dib=eyJ2IjoiMSJ9.Ptm17hmCX9O1r8O9M6PEvyEik94SWQAUd4ipILReKitZ19yUVeNyEfBPEbpizST2WapyIN1yioAIVvL6R7qDVxFg-piuSuSbi4WNhQBdlPyR24GmllVdxcvhh7P_ybwYK70AdMDo4p8tYwMa2idLXLliDhYyj8IbJMfy65scQq6S5LqwP3jjMZ7vZlbQNmKX4gx-wW90K65TuwIyHzoyN4FjjEfVImWoIHKqyI420PwNIylTtESI_LTvNpQqI_JwOdM48hI8MmmrXNSvEXUq7dzm99orw3gzM5pDEUQD3NE.gGq1oOxP5o4whdRdFamaiULjhiPjt8XOQcHDhHdO2aM&dib_tag=se&keywords=samsung+laptop&qid=1715883035&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=samsung+laptop%2Celectronics%2C171&sr=1-209&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Samsung Chromebook Plus V2 2-in-1 Laptop 12.2"" FHD Touchscreen Intel Celeron 3965Y 4GB RAM 64GB eMMC 64GB SD Card USB-C Pen Pouch USB-C Chrome OS + iCarp Wireless Mouse",717,SAMSUNG,XE520,_12.2 Inches,_1920x1200,Celeron,_1.5 GHz celeron,_Integrated,_4 GB DDR,_64 GB SSD,_Chrome OS,,_2,_Intel
