web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715881990-46,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=7&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Pro 6: 12.3"" Touchscreen Tablet (Intel Core i5/8GB RAM/256 GB SSD/Windows 10 Home) Device Only - Platinum",https://www.amazon.ca/Microsoft-KJT-00016-Surface-Intel-Core/dp/B07K4FMSS8/ref=sr_1_151?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.wr9qAnKY2855JMicRS0vjKIo9AMtl0vNEuovW8JYRVnmhLBpLwPMmHu9-NHkUmxcbZfvU_e4U2noG9flFHbjk441biAxGGG1Yxlgs3B_2WooVWIMu-niEfsbt3y8OtmwxrkvXmTKoNxAKK1Rs5aBOmLBjIihOKWbNefu7tRIlXI0VKBc3zovtDiINGP9QYHeXcSgGIAibhCc7pUmnQd2LMd05HVDO3N5EES9VEWXucpQhwzD4Dv2rXcsZmBiRPyKfwJy__UJCGqtfCLqFBtsIiZWdGpMa-T0cK7FsGBv1xY.FS7WugmF1ospLJkMWdrS1jDkhiz2g2Qly2mCjee6wKA&dib_tag=se&keywords=microsoft+laptop&qid=1715881923&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-151&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Pro 6: 12.3"" Touchscreen Tablet (Intel Core i5/8GB RAM/256 GB SSD/Windows 10 Home) Device Only - Platinum","1,598.00",Microsoft,Pro 6,_12.3 Inches,_2736x1824,,,_Integrated,_8 GB LPDDR4,_256 GB,_Windows 10 Home,,_4,_Intel
1715882378-138,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=3&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i5/8GB RAM/512GB SSD/Windows 11 Home) Black - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Keyboard/dp/B0B8QWN3XX/ref=sr_1_59?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.GPKsT7h79n7ATQlk8VR7hZMDOffb5OWmkWGXHwbaMHOJxdoqTqO_MfRTu3yu2PVi6xOZMgwasIUqwsQ1HW2P5VyFUgO4P_KdqND7dCGVE254IHnHmN2b6Tgz_4nH-dOaZvxq5xsE9Gvbl1HHKz0nxP4h6fbIebT8NQzHKp1eOoMqzVk_Vhnc04YZ0UOFH9tXfrw5vwHc4uAzeFyJrepDkYLLK7FDgPCLSDuo0SC9NzWHGJhfv06Dzu5DasPcQRh29RWgSMlKgsTlSqsi7Ise4-XogUt_pZWyWnoQEGddOkg.Dh52PTH6fyfo1JOdHYnjbDZ9i0U9RF4eBvCc6EDsa-E&dib_tag=se&keywords=microsoft+laptop&qid=1715882320&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-59&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i5/8GB RAM/512GB SSD/Windows 11 Home) Black - French Keyboard","1,689.00",Microsoft,Surface Laptop,_13.5 Inches,_2256 x 1504 pixels,Intel Core i5,_1.3 GHz apple_ci5,_Integrated,_512 GB Lpddr 5,_512 GB SSD,_Windows 11 Home,,_10,_Intel
1715882407-145,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=3&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i5/8GB RAM/512GB SSD/Windows 11 Home) Platinum - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Platinum/dp/B0B8T8J35S/ref=sr_1_52?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.GPKsT7h79n7ATQlk8VR7hZMDOffb5OWmkWGXHwbaMHOJxdoqTqO_MfRTu3yu2PVi6xOZMgwasIUqwsQ1HW2P5VyFUgO4P_KdqND7dCGVE254IHnHmN2b6Tgz_4nH-dOaZvxq5xsE9Gvbl1HHKz0nxP4h6fbIebT8NQzHKp1eOoMqzVk_Vhnc04YZ0UOFH9tXfrw5vwHc4uAzeFyJrepDkYLLK7FDgPCLSDuo0SC9NzWHGJhfv06Dzu5DasPcQRh29RWgSMlKgsTlSqsi7Ise4-XogUt_pZWyWnoQEGddOkg.Dh52PTH6fyfo1JOdHYnjbDZ9i0U9RF4eBvCc6EDsa-E&dib_tag=se&keywords=microsoft+laptop&qid=1715882320&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-52&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i5/8GB RAM/512GB SSD/Windows 11 Home) Platinum - French Keyboard","1,689.00",Microsoft,R1S-00002,_13.5 Inches,_2256 x 1504 pixels,Intel Core i5,_1.3 GHz apple_ci5,_Integrated,_512 GB Lpddr 5,_512 GB SSD,_Windows 11 Home,,_10,_Intel
1715882293-117,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=4&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 4 (2021): 13.5"" Touchscreen Laptop (Intel Core i5/8GB RAM/512GB SSD/Windows 11) Sandstone - English Keyboard",https://www.amazon.ca/Surface-LAPTOP4-13IN-WIN11-Sandstone/dp/B09MZQP25H/ref=sr_1_80?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.sPu_Ux9hlFyhARE7aK6NLHDfOTjJIBPfPfVHycaswCsF_KriFm5Smc-3goaSLZPr692nu5g4MSzuL3VPFujxDZBUBbKycPZsb8dVCKp8byzlQBtSBfq546v8VJHgx1i5zbQ7cZBLRIujxbu7zbBd07KzUq9cSMSxRsU78ovGJqj5zuWgqh8DiwqxVZ3qgAcPkKitq2dKHZZC35PLw3jsVNiZOa4oR2dCgxu3NPviO8GyUVjNUaieZo9dz7x1OnzwcERS24JcoiCyOwfRVrcs2wlqdTpdl8X3uXz0n9dY0nE.f0EzXNvYUcqskx2UjH6Wy8vg8QRAwRf0p6DgNJRfSDg&dib_tag=se&keywords=microsoft+laptop&qid=1715882215&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-80&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 4 (2021): 13.5"" Touchscreen Laptop (Intel Core i5/8GB RAM/512GB SSD/Windows 11) Sandstone - English Keyboard","1,699.00",Microsoft,Surface Laptop,_13.5,_2256 x 1504 pixels,Core i5-11600,,_Integrated,_8 GB LPDDR4,_512 GB SSD,_Windows 11 Home,_34 x 25.2 x 5.2 cm; 2.34 kg,_4,_Intel
1715882436-151,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=2&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 2 (2018): 13.5"" Touchscreen Laptop (Intel Core i7/8GB RAM/256GB SSD/Windows 10 Home) Platinum - English Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Intel-256GB/dp/B07HZKB4P3/ref=sr_1_46?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.iZWxDTl7eh2h052uCBDkASePCD55FDYDSmZGMm5SzoRT4atzwyvgV9D6QmXWElupxeKMOtqCVyQqsHw3y6zMY-Qt8Sf3DHmOV28a3q_LgA68-cAb0kzTn3zqUL3O55s2ievXYHqexevcd9ffW-_i7vgfTpUQppZKn-2oxD7GMVt4yZmf1AZjcTZ2BSEta5H_KuzCOyFW_XWUlkimYkFBhb5PSIs7U3wD4u5kUVDzldJzCeBOIe5T9FyfulfOJC5dC5clduKaZIjlkPAHAXDRC4Li3IIJwaimwWnxyhtwn4s._nbq9MmOe-qd47zPNcfy49lY8Xok2eDwRLTy0em9W6U&dib_tag=se&keywords=microsoft+laptop&qid=1715882419&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-46&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 2 (2018): 13.5"" Touchscreen Laptop (Intel Core i7/8GB RAM/256GB SSD/Windows 10 Home) Platinum - English Keyboard","1,699.00",Microsoft,Surface Laptop 2,_13.5 Inches,_2256 x 1504 pixels,,,_Integrated,_8 GB LPDDR4,_256 GB,_Windows 10 Home,,_4,_Intel
1715882158-87,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=5&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 4: 13.5"" Touchscreen (Intel¨ Core i5/8GB RAM/512GB SSD/Windows 11) Black - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Keyboard/dp/B09WG75TYT/ref=sr_1_110?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.0I2HsugMXeUKLyw8wYhYIsyWFGCnlk6CjPU5Lf6NgKO4J8bQo_mJWv9xUniaWPx9vgbPEaokuiBQukmC4jdexeHXj23sOXHGrut6-Cq9uvyBPZyS3PY-KIV_DrPRxyJ-l1mGk6q6DCbdN-1MtHmHCN7G2SU7EoCEhAMwI_1YqWgLwr23PGmmd4kGm3ZBYvZJxsoo3S3CADRKjkr3_KVGTqpE5Pf9N9BMk6amsfY1NNL0lVTk_Y4_76NoDaUiypNw-82Fptd4NTesGI6g38Cc3aQ7fiM9hROzuLNXNnYbjyI.YUzMh7F_AdySbEu9BkZnOh7u_kUEOfLjJPjZM2u9cAw&dib_tag=se&keywords=microsoft+laptop&qid=1715882117&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-110&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 4: 13.5"" Touchscreen (Intel¨ Core i5/8GB RAM/512GB SSD/Windows 11) Black - French Keyboard","1,708.00",Microsoft,Surface Laptop 4,_13.5 Inches,_2256 x 1504 pixels,Core i5,,_Integrated,_512 GB LPDDR4,_512 GB SSD,_Windows 11 Home,_33.79 x 25.1 x 5.2 cm; 2.26 kg,_4,_Intel
1715881912-25,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=8&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"DAG-00115 Surface Laptop 2 (Intel Core i5-8250U 1.6GHz, 13.5"", 256 GB SSD, Ram: 8GB, Windows 10 Home) Black, French",https://www.amazon.ca/Microsoft-DAG-00115-Surface-Laptop-i5-8250U/dp/B07N6Q7JR7/ref=sr_1_172?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.-32yyIHXQJzGestU4JXS_TcE-e3TZB7UcKXUVOh_xMh8Sy3HHLGVir3hCnIooDdWdfHygQtfhlJ_NEGfwYJ2IUDyGKAj58Sr1LOQWoYeV4nfCYzfYFBJPKeCcSsC43fPc2isN4QXowF_aerHBRB941PgyiSiFyeAweSYW0gm2SbzhQqBNm4dO-meqBwgpKrUA7cu4sLNnxfP-5FvaQxbx1UQznGDQgfXKRBngQZMvfaD07ciWWFCHDEe-oZasNufS8YCRotHWzWKJD-GRVpMEvaIXFxOfl4qhHOe18V0hEs.VKxesV3pI3-4XaxHpM3LBPTbz11tUX3grjTFcsYSJHg&dib_tag=se&keywords=microsoft+laptop&qid=1715881814&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-172&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft DAG-00115 Surface Laptop 2 (Intel Core i5-8250U 1.6GHz, 13.5"", 256 GB SSD, Ram: 8GB, Windows 10 Home) Black, French","1,751.00",Microsoft,Surface Laptop 2,_13.5 Inches,_2256 x 1504 pixels,Core i5,_1.6 GHz core_i5,_Integrated,_8 GB SDRAM,_256 GB SSD,_Windows 10,,_4,_Intel
1715881856-10,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=8&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Pro (2017): 12.3"" Touchscreen Tablet (Intel Core i5/8GB RAM/256GB SSD/Windows 10 Pro) Device Only",https://www.amazon.ca/Microsoft-Surface-Intel-256GB-FJX-00001/dp/B071SF41Y9/ref=sr_1_187?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.-32yyIHXQJzGestU4JXS_TcE-e3TZB7UcKXUVOh_xMh8Sy3HHLGVir3hCnIooDdWdfHygQtfhlJ_NEGfwYJ2IUDyGKAj58Sr1LOQWoYeV4nfCYzfYFBJPKeCcSsC43fPc2isN4QXowF_aerHBRB941PgyiSiFyeAweSYW0gm2SbzhQqBNm4dO-meqBwgpKrUA7cu4sLNnxfP-5FvaQxbx1UQznGDQgfXKRBngQZMvfaD07ciWWFCHDEe-oZasNufS8YCRotHWzWKJD-GRVpMEvaIXFxOfl4qhHOe18V0hEs.VKxesV3pI3-4XaxHpM3LBPTbz11tUX3grjTFcsYSJHg&dib_tag=se&keywords=microsoft+laptop&qid=1715881814&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-187&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Pro (2017): 12.3"" Touchscreen Tablet (Intel Core i5/8GB RAM/256GB SSD/Windows 10 Pro) Device Only","1,765.00",Microsoft,surface pro,_12.3 Inches,_2560 x 1600 pixels,,_3.5 GHz,_Integrated,_8 GB LPDDR4,_256 GB SSD,_Windows 10 Pro,,_2,_Intel
1715882431-150,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=2&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i7/16GB RAM/512GB SSD/Windows 11 Home) Platinum - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Platinum/dp/B0B8Q65N4P/ref=sr_1_47?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.iZWxDTl7eh2h052uCBDkASePCD55FDYDSmZGMm5SzoRT4atzwyvgV9D6QmXWElupxeKMOtqCVyQqsHw3y6zMY-Qt8Sf3DHmOV28a3q_LgA68-cAb0kzTn3zqUL3O55s2ievXYHqexevcd9ffW-_i7vgfTpUQppZKn-2oxD7GMVt4yZmf1AZjcTZ2BSEta5H_KuzCOyFW_XWUlkimYkFBhb5PSIs7U3wD4u5kUVDzldJzCeBOIe5T9FyfulfOJC5dC5clduKaZIjlkPAHAXDRC4Li3IIJwaimwWnxyhtwn4s._nbq9MmOe-qd47zPNcfy49lY8Xok2eDwRLTy0em9W6U&dib_tag=se&keywords=microsoft+laptop&qid=1715882419&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-47&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i7/16GB RAM/512GB SSD/Windows 11 Home) Platinum - French Keyboard","1,809.00",Microsoft,Surface Laptop,_13.5 Inches,_2256 x 1504 pixels,Intel Core i7,_1.7 GHz apple_ci7,_Integrated,_512 GB Lpddr 5,_512 GB SSD,_Windows 11 Home,,_10,_Intel
1715882363-134,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=3&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 3 Ð 13.5"" Touch-Screen Ð Intel Core i5 - 8GB Memory - 256GB Solid State Drive (Latest Model) Ð Platinum with Alcantara",https://www.amazon.ca/Microsoft-Surface-Laptop-Touch-Screen-Alcantara/dp/B07YNK81F1/ref=sr_1_63?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.GPKsT7h79n7ATQlk8VR7hZMDOffb5OWmkWGXHwbaMHOJxdoqTqO_MfRTu3yu2PVi6xOZMgwasIUqwsQ1HW2P5VyFUgO4P_KdqND7dCGVE254IHnHmN2b6Tgz_4nH-dOaZvxq5xsE9Gvbl1HHKz0nxP4h6fbIebT8NQzHKp1eOoMqzVk_Vhnc04YZ0UOFH9tXfrw5vwHc4uAzeFyJrepDkYLLK7FDgPCLSDuo0SC9NzWHGJhfv06Dzu5DasPcQRh29RWgSMlKgsTlSqsi7Ise4-XogUt_pZWyWnoQEGddOkg.Dh52PTH6fyfo1JOdHYnjbDZ9i0U9RF4eBvCc6EDsa-E&dib_tag=se&keywords=microsoft+laptop&qid=1715882320&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-63&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 3 Ð 13.5"" Touch-Screen Ð Intel Core i5 - 8GB Memory - 256GB Solid State Drive (Latest Model) Ð Platinum with Alcantara","1,823.00",Microsoft,Surface Book 3,_13.5 Inches,_2256 x 1504 pixels,,,_Integrated,_8 GB LPDDR4X,_256 GB SSD,_Windows 10 Home,,_4,_Intel
1715882461-157,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=2&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i7/16GB RAM/512GB SSD/Windows 11 Home) Sage - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Keyboard/dp/B0B8QYV8GW/ref=sr_1_40?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.iZWxDTl7eh2h052uCBDkASePCD55FDYDSmZGMm5SzoRT4atzwyvgV9D6QmXWElupxeKMOtqCVyQqsHw3y6zMY-Qt8Sf3DHmOV28a3q_LgA68-cAb0kzTn3zqUL3O55s2ievXYHqexevcd9ffW-_i7vgfTpUQppZKn-2oxD7GMVt4yZmf1AZjcTZ2BSEta5H_KuzCOyFW_XWUlkimYkFBhb5PSIs7U3wD4u5kUVDzldJzCeBOIe5T9FyfulfOJC5dC5clduKaZIjlkPAHAXDRC4Li3IIJwaimwWnxyhtwn4s._nbq9MmOe-qd47zPNcfy49lY8Xok2eDwRLTy0em9W6U&dib_tag=se&keywords=microsoft+laptop&qid=1715882419&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-40&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 5 (2022): 13"" Touchscreen Laptop (Intel Core i7/16GB RAM/512GB SSD/Windows 11 Home) Sage - French Keyboard","1,899.00",Microsoft,Surface Laptop,_13.5 Inches,_2880 x 1800 pixels,Intel Core i7,_1.7 GHz apple_ci7,_Integrated,_512 GB Lpddr 5,_512 GB SSD,_Windows 11 Home,,_10,_Intel
1715882589-186,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=1&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop 5 (2022): 15"" Touchscreen Laptop (Intel Core i7/16GB RAM/512GB SSD/Windows 11 Home) Platinum - French Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Platinum/dp/B0B8Q4K696/ref=sr_1_11?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.lhh3f--Vh-Au27ONq3QV34hAmiwp16A1RDAFAHPmhf5oE_TYuu_3y2LMyt7gHEF3gkHUo3F56wqfBoUGygF8IUUNWm84HYpmaCMMlf1SuudEXvvMmCgh-x0zbgUoyMHM4MGJvUWGjCdGPLt-NO65TO3v2JKFMyfKmqk5Ks7-X2ts3KKb8Ww7imrPhdoSrS3hFLDwETBkwsC9tHZRJALd5c601gIkJgJwUvjH1bW3xzpbLRZRtdbAUE9mVlej9qX3mZm-TgT0Rh9myjfNfQhahjtxzn7uSi6mL3uPiRutU_U.e7u3Z0JYPnjT07CYBZOFzypSYV46JK2LOHda85isUBY&dib_tag=se&keywords=microsoft+laptop&qid=1715882521&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-11&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Laptop 5 (2022): 15"" Touchscreen Laptop (Intel Core i7/16GB RAM/512GB SSD/Windows 11 Home) Platinum - French Keyboard","1,939.00",Microsoft,Surface Laptop,_15 Inches,_2560 x 1600 pixels,Intel Core i7,_1.7 GHz apple_ci7,_Integrated,_512 GB Lpddr 5,_512 GB SSD,_Windows 11 Home,,_10,_Intel
1715881885-18,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=8&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Pro 6: 12.3"" Touchscreen Tablet (Intel Core i7/8GB RAM/256GB SSD/Windows 10 Home) Device Only - Platinum",https://www.amazon.ca/Microsoft-Surface-Intel-Core-256GB/dp/B07HZM3SB8/ref=sr_1_179?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.-32yyIHXQJzGestU4JXS_TcE-e3TZB7UcKXUVOh_xMh8Sy3HHLGVir3hCnIooDdWdfHygQtfhlJ_NEGfwYJ2IUDyGKAj58Sr1LOQWoYeV4nfCYzfYFBJPKeCcSsC43fPc2isN4QXowF_aerHBRB941PgyiSiFyeAweSYW0gm2SbzhQqBNm4dO-meqBwgpKrUA7cu4sLNnxfP-5FvaQxbx1UQznGDQgfXKRBngQZMvfaD07ciWWFCHDEe-oZasNufS8YCRotHWzWKJD-GRVpMEvaIXFxOfl4qhHOe18V0hEs.VKxesV3pI3-4XaxHpM3LBPTbz11tUX3grjTFcsYSJHg&dib_tag=se&keywords=microsoft+laptop&qid=1715881814&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-179&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Microsoft Surface Pro 6: 12.3"" Touchscreen Tablet (Intel Core i7/8GB RAM/256GB SSD/Windows 10 Home) Device Only - Platinum","1,948.00",Microsoft,Pro 6,_12.3 Inches,,,,_Integrated,_8 GB LPDDR4,_256 GB SSD,_Windows 10 Home,,_4,_Intel
