web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715885606-64,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Black, English",https://www.amazon.ca/Apple-MacBook-Laptop-12%E2%80%91core-18%E2%80%91core/dp/B0CM5KK44S/ref=sr_1_33?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-33,"Apple 2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Black, English","3,249.00",Apple,MacBook Pro,14.2 Inches,"14.2-inch (diagonal) Liquid Retina XDR display; 3024-by-1964 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3 Pro,12,18,18 GB,1 TB,Mac OS,1.62 kg (3.57 pounds),,Apple
1715885610-65,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX23YCST/ref=sr_1_32?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-32,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, English Backlit Keyboard","1,749.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885614-66,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15.3-inch Laptop, Apple M3 chip with 8_core CPU and 10_core GPU, 8GB Unified Memory, 256GB SSD Storage, Silver, English Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX23P36M/ref=sr_1_31?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-31,"Apple 2024 MacBook Air 15.3-inch Laptop, Apple M3 chip with 8_core CPU and 10_core GPU, 8GB Unified Memory, 256GB SSD Storage, Silver, English Keyboard","1,999.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,8 GB,256 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885618-67,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX24BN3L/ref=sr_1_30?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-30,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, English Backlit Keyboard","2,249.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,16 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885629-70,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX246FNZ/ref=sr_1_27?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-27,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, English Backlit Keyboard","1,949.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,10,16 GB,512 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885634-71,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Max chip with 16_core CPU, 40_core GPU: 16.2-inch Liquid Retina XDR Display, 48GB Unified Memory, 1 TB SSD Storage. Works with iPhone/iPad; Space Black, English",https://www.amazon.ca/Apple-MacBook-Laptop-16%E2%80%91core-40%E2%80%91core/dp/B0CM5J4X7W/ref=sr_1_26?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-26,"Apple 2023 MacBook Pro Laptop M3 Max chip with 16_core CPU, 40_core GPU: 16.2-inch Liquid Retina XDR Display, 48GB Unified Memory, 1 TB SSD Storage. Works with iPhone/iPad; Space Black, English","6,000.00",Apple,MacBook Pro,16.2 Inches,"16.2-inch (diagonal) Liquid Retina XDR display; 3456-by-2234 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3,16,30,48 GB,1 TB,Mac OS,2.16 kg (4.75 pounds),,Apple
1715885639-72,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15.3-inch Laptop, Apple M3 chip with 8_core CPU and 10_core GPU, 8GB Unified Memory, 256GB SSD Storage, Space Grey, English Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX235DJ6/ref=sr_1_25?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-25,"Apple 2024 MacBook Air 15.3-inch Laptop, Apple M3 chip with 8_core CPU and 10_core GPU, 8GB Unified Memory, 256GB SSD Storage, Space Grey, English Keyboard","1,749.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,8 GB,256 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885644-73,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray, French",https://www.amazon.ca/Apple-2023-MacBook-Laptop-chip/dp/B0C75T3D53/ref=sr_1_24?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.wRpEbW0lH6AdcukAHgykVFC4H_TeRcoenKtY54sjXQftnhPVLcqxKzBrBPJTC3ejbTkyHCB6PT811WOrv0tAU8br5aejKh1lyj8vZaxXd9i3mIS2cnzNUvlzm7viJMoCg17Zm_3SYZ2tGQu7v48GRHSWbM63I6n9cYExIQxq4WMF6kTn_7tQUkZ-GP2XSC31AGdQvXZZlxKU9GPSqDytx5iRbIYo22zUQjd9FSeFJbScKdKo0j1hlr7gWqmsdlv_zJAA3fe-zB9gY2X5RW-Tbqgkcucn1fIOQibREZfl0x8.TBywWx9rbNcRVkww_sZWD54b-aSAk6QPxGz675z5Qyk&dib_tag=se&keywords=apple+laptop&qid=1715885638&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-24,"Apple 2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray, French","1,499.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M2,8,10,8 GB,256 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885648-74,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX22NCHQ/ref=sr_1_23?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.wRpEbW0lH6AdcukAHgykVFC4H_TeRcoenKtY54sjXQftnhPVLcqxKzBrBPJTC3ejbTkyHCB6PT811WOrv0tAU8br5aejKh1lyj8vZaxXd9i3mIS2cnzNUvlzm7viJMoCg17Zm_3SYZ2tGQu7v48GRHSWbM63I6n9cYExIQxq4WMF6kTn_7tQUkZ-GP2XSC31AGdQvXZZlxKU9GPSqDytx5iRbIYo22zUQjd9FSeFJbScKdKo0j1hlr7gWqmsdlv_zJAA3fe-zB9gY2X5RW-Tbqgkcucn1fIOQibREZfl0x8.TBywWx9rbNcRVkww_sZWD54b-aSAk6QPxGz675z5Qyk&dib_tag=se&keywords=apple+laptop&qid=1715885638&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-23,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, English Backlit Keyboard","1,699.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,10,8 GB,512 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885656-76,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Gray, English",https://www.amazon.ca/Apple-MacBook-Laptop-8%E2%80%91core-10%E2%80%91core/dp/B0CM5KC8X7/ref=sr_1_21?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.wRpEbW0lH6AdcukAHgykVFC4H_TeRcoenKtY54sjXQftnhPVLcqxKzBrBPJTC3ejbTkyHCB6PT811WOrv0tAU8br5aejKh1lyj8vZaxXd9i3mIS2cnzNUvlzm7viJMoCg17Zm_3SYZ2tGQu7v48GRHSWbM63I6n9cYExIQxq4WMF6kTn_7tQUkZ-GP2XSC31AGdQvXZZlxKU9GPSqDytx5iRbIYo22zUQjd9FSeFJbScKdKo0j1hlr7gWqmsdlv_zJAA3fe-zB9gY2X5RW-Tbqgkcucn1fIOQibREZfl0x8.TBywWx9rbNcRVkww_sZWD54b-aSAk6QPxGz675z5Qyk&dib_tag=se&keywords=apple+laptop&qid=1715885638&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-21,"Apple 2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Gray, English","2,349.00",Apple,MacBook Pro,14.2 Inches,"14.2-inch (diagonal) Liquid Retina XDR display; 3024-by-1964 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3,8,10,8 GB,1 TB,Mac OS,1.55 kg (3.4 pounds),,Apple
1715885660-77,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray, English",https://www.amazon.ca/Apple-2023-MacBook-Laptop-chip/dp/B0C762Y69D/ref=sr_1_20?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.wRpEbW0lH6AdcukAHgykVFC4H_TeRcoenKtY54sjXQftnhPVLcqxKzBrBPJTC3ejbTkyHCB6PT811WOrv0tAU8br5aejKh1lyj8vZaxXd9i3mIS2cnzNUvlzm7viJMoCg17Zm_3SYZ2tGQu7v48GRHSWbM63I6n9cYExIQxq4WMF6kTn_7tQUkZ-GP2XSC31AGdQvXZZlxKU9GPSqDytx5iRbIYo22zUQjd9FSeFJbScKdKo0j1hlr7gWqmsdlv_zJAA3fe-zB9gY2X5RW-Tbqgkcucn1fIOQibREZfl0x8.TBywWx9rbNcRVkww_sZWD54b-aSAk6QPxGz675z5Qyk&dib_tag=se&keywords=apple+laptop&qid=1715885638&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-20,"Apple 2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray, English","1,599.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M2,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885664-78,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Midnight, French",https://www.amazon.ca/Apple-2023-MacBook-Laptop-chip/dp/B0C75ZS3GJ/ref=sr_1_19?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.wRpEbW0lH6AdcukAHgykVFC4H_TeRcoenKtY54sjXQftnhPVLcqxKzBrBPJTC3ejbTkyHCB6PT811WOrv0tAU8br5aejKh1lyj8vZaxXd9i3mIS2cnzNUvlzm7viJMoCg17Zm_3SYZ2tGQu7v48GRHSWbM63I6n9cYExIQxq4WMF6kTn_7tQUkZ-GP2XSC31AGdQvXZZlxKU9GPSqDytx5iRbIYo22zUQjd9FSeFJbScKdKo0j1hlr7gWqmsdlv_zJAA3fe-zB9gY2X5RW-Tbqgkcucn1fIOQibREZfl0x8.TBywWx9rbNcRVkww_sZWD54b-aSAk6QPxGz675z5Qyk&dib_tag=se&keywords=apple+laptop&qid=1715885638&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-19,"Apple 2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Midnight, French","1,299.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M2,8,10,8 GB,256 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885668-79,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX23GFMJ/ref=sr_1_18?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.wRpEbW0lH6AdcukAHgykVFC4H_TeRcoenKtY54sjXQftnhPVLcqxKzBrBPJTC3ejbTkyHCB6PT811WOrv0tAU8br5aejKh1lyj8vZaxXd9i3mIS2cnzNUvlzm7viJMoCg17Zm_3SYZ2tGQu7v48GRHSWbM63I6n9cYExIQxq4WMF6kTn_7tQUkZ-GP2XSC31AGdQvXZZlxKU9GPSqDytx5iRbIYo22zUQjd9FSeFJbScKdKo0j1hlr7gWqmsdlv_zJAA3fe-zB9gY2X5RW-Tbqgkcucn1fIOQibREZfl0x8.TBywWx9rbNcRVkww_sZWD54b-aSAk6QPxGz675z5Qyk&dib_tag=se&keywords=apple+laptop&qid=1715885638&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-18,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, English Backlit Keyboard","1,749.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,8 GB,256 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
