,price,manufacturer,graphics_copressor,ram,num_processors,touchable,ips,ppi,cpu_name,memory,os
1030,789.0,Microsoft,AMD,8,8,1,0,199.98791074573595,AMD Ryzen 7,256,Windows
1032,1311.0,Microsoft,AMD,8,6,1,0,200.84255993695703,AMD Ryzen 5,256,Windows
1033,599.0,HP,AMD,8,6,0,0,157.3505121487356,AMD Ryzen 5,256,Windows
1034,801.0,Acer,AMD,8,6,0,1,141.21199808219862,AMD Ryzen 5,256,Windows
1035,699.0,Dell,AMD,8,4,0,0,100.45466986113651,AMD Ryzen 5,256,Windows
1036,949.0,Microsoft,AMD,8,4,1,0,180.75830394326132,AMD Ryzen 5,256,Windows
1037,499.0,Acer,AMD,8,2,0,0,141.21199808219862,Other AMD Processor,256,Windows
1038,684.0,HP,AMD,8,4,0,0,106.11306214269258,Other AMD Processor,256,Windows
1039,1325.0,Microsoft,Intel,16,4,0,0,200.84255993695703,Intel Core i7,256,Windows
1040,1799.0,Microsoft,AMD,16,4,1,0,199.98791074573595,Intel Core i7,256,Windows
1042,999.0,Dell,Intel,16,1,1,0,165.6321180513006,Intel Core i5,256,Windows
1043,559.0,HP,Intel,16,4,0,0,111.93520355955211,Intel Core i5,256,Windows
1044,847.0,Microsoft,Intel,16,4,0,0,209.64402515681343,Intel Core i5,256,Windows
1045,749.0,Asus,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,512,Windows
1046,1227.0,Dell,AMD,16,1,0,0,137.68169813014364,AMD Ryzen 7,512,Windows
1047,339.0,HP,AMD,4,2,0,0,157.3505121487356,Other AMD Processor,32,Others/Chrome OS
1048,442.0,Asus,AMD,8,2,0,0,157.3505121487356,Other AMD Processor,256,Windows
1049,629.0,Asus,AMD,8,4,0,0,100.45466986113651,AMD Ryzen 5,256,Windows
1050,924.0,Microsoft,AMD,8,4,1,0,199.98791074573595,AMD Ryzen 5,256,Windows
1051,869.0,Lenovo,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1052,599.0,Lenovo,AMD,20,2,0,0,100.45466986113651,Other AMD Processor,1024,Windows
1053,1249.0,Lenovo,AMD,24,8,0,0,157.3505121487356,AMD Ryzen 7,1024,Windows
1054,949.0,Lenovo,AMD,40,8,0,1,141.21199808219862,AMD Ryzen 7,1024,Windows
1055,999.0,Lenovo,AMD,8,8,0,0,157.3505121487356,AMD Ryzen 7,256,Windows
1056,469.0,Lenovo,AMD,8,2,0,0,100.45466986113651,Other AMD Processor,256,Windows
1057,1399.0,Lenovo,AMD,40,8,0,0,157.3505121487356,AMD Ryzen 7,2048,Windows
1058,999.0,Lenovo,AMD,40,8,0,1,141.21199808219862,AMD Ryzen 7,2048,Windows
1059,1149.0,Lenovo,AMD,16,8,0,0,157.3505121487356,AMD Ryzen 7,1024,Windows
1060,899.0,Lenovo,AMD,16,8,0,1,141.21199808219862,AMD Ryzen 7,1024,Windows
1061,1749.0,Asus,AMD,32,8,0,0,141.50971698084905,AMD Ryzen 7,2048,Windows
1062,1849.0,Asus,AMD,64,8,0,0,137.68169813014364,AMD Ryzen 7,2048,Windows
1063,1699.0,Asus,AMD,16,8,0,0,141.50971698084905,AMD Ryzen 7,1024,Windows
1064,1699.0,Asus,AMD,32,8,0,0,141.50971698084905,AMD Ryzen 7,1024,Windows
1065,1255.0,Asus,AMD,12,4,0,0,141.21199808219862,AMD Ryzen 7,512,Windows
1066,999.0,Asus,AMD,16,8,0,0,141.21199808219862,AMD Ryzen 7,512,Windows
1067,819.0,Asus,AMD,16,8,0,0,137.68169813014364,AMD Ryzen 7,512,Windows
1070,999.0,Asus,AMD,24,8,0,0,137.68169813014364,AMD Ryzen 7,512,Windows
1071,565.0,Acer,AMD,8,4,0,1,157.3505121487356,AMD Ryzen 5,512,Windows
1072,568.0,Dell,AMD,8,6,1,0,141.21199808219862,AMD Ryzen 5,512,Windows
1073,795.0,Acer,AMD,8,4,0,0,141.21199808219862,Other AMD Processor,512,Windows
1074,833.0,HP,AMD,16,8,0,0,165.6321180513006,AMD Ryzen 7,512,Windows
1075,839.0,Acer,AMD,16,8,0,0,141.21199808219862,AMD Ryzen 7,512,Windows
1076,849.0,Acer,AMD,16,8,0,0,141.21199808219862,AMD Ryzen 7,512,Windows
1077,1106.0,Acer,AMD,16,8,0,1,141.21199808219862,AMD Ryzen 7,512,Windows
1078,969.0,Dell,AMD,16,8,0,0,141.21199808219862,AMD Ryzen 7,512,Windows
1079,1049.0,Acer,AMD,16,8,0,1,157.3505121487356,AMD Ryzen 7,512,Windows
1080,889.0,HP,AMD,16,6,0,0,157.3505121487356,AMD Ryzen 5,512,Windows
1081,741.0,Dell,AMD,16,6,0,0,141.21199808219862,AMD Ryzen 5,512,Windows
1082,679.0,HP,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,512,Windows
1083,689.0,HP,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,512,Windows
1084,849.0,HP,AMD,16,6,0,0,141.21199808219862,AMD Ryzen 5,512,Windows
1085,579.0,HP,AMD,16,2,0,1,157.3505121487356,Other AMD Processor,512,Windows
1086,916.0,Dell,AMD,16,2,0,0,141.21199808219862,Other AMD Processor,512,Windows
1087,619.0,HP,AMD,32,2,0,1,157.3505121487356,Other AMD Processor,512,Windows
1088,1618.0,Dell,AMD,64,6,0,0,141.21199808219862,AMD Ryzen 5,3072,Windows
1090,388.0,Acer,AMD,16,1,0,0,189.90579052433606,Other AMD Processor,32,Others/Chrome OS
1091,599.0,HP,AMD,8,4,0,0,157.3505121487356,Other AMD Processor,256,Windows
1092,795.0,Acer,AMD,8,2,0,1,141.21199808219862,Other AMD Processor,256,Windows
1093,687.0,Acer,AMD,8,4,0,0,141.21199808219862,Other AMD Processor,256,Windows
1094,819.0,HP,AMD,16,6,0,0,157.3505121487356,AMD Ryzen 5,256,Windows
1095,629.0,HP,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,256,Windows
1096,639.0,HP,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,256,Windows
1097,549.0,HP,AMD,16,2,0,1,157.3505121487356,Other AMD Processor,256,Windows
1098,1089.0,Asus,AMD,40,8,0,0,137.68169813014364,AMD Ryzen 7,2048,Windows
1099,779.0,HP,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,2048,Windows
1100,949.0,Lenovo,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,2048,Windows
1101,1249.0,Dell,AMD,32,8,0,0,141.21199808219862,AMD Ryzen 7,2048,Windows
1102,1069.0,HP,AMD,32,6,0,0,157.3505121487356,AMD Ryzen 5,2048,Windows
1103,1092.0,Dell,AMD,32,6,0,0,141.21199808219862,AMD Ryzen 5,2048,Windows
1104,979.0,HP,AMD,32,6,0,0,141.21199808219862,AMD Ryzen 5,2048,Windows
1105,739.0,HP,AMD,32,2,0,1,157.3505121487356,Other AMD Processor,2048,Windows
1106,989.0,Acer,AMD,40,8,0,0,141.21199808219862,AMD Ryzen 7,2048,Windows
1107,999.0,Acer,AMD,40,8,0,0,141.21199808219862,AMD Ryzen 7,2048,Windows
1108,1479.0,Asus,AMD,8,8,0,0,127.33567457123111,AMD Ryzen 7,2048,Windows
1109,999.0,Asus,AMD,8,6,0,0,141.21199808219862,AMD Ryzen 5,2048,Windows
1110,499.0,Acer,AMD,8,4,0,0,141.21199808219862,Other AMD Processor,128,Windows
1111,899.0,Asus,AMD,8,6,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1112,1399.0,Asus,AMD,16,8,0,0,215.6338544470081,AMD Ryzen 7,1024,Windows
1114,1349.0,Asus,AMD,16,8,0,0,215.6338544470081,AMD Ryzen 7,1024,Windows
1115,969.0,Asus,AMD,24,8,0,0,137.68169813014364,AMD Ryzen 7,1024,Windows
1116,1019.0,Asus,AMD,40,8,0,0,137.68169813014364,AMD Ryzen 7,1024,Windows
1117,781.0,Acer,AMD,8,4,1,1,141.21199808219862,AMD Ryzen 5,1024,Windows
1118,871.0,HP,AMD,8,6,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1119,1484.0,Acer,AMD,16,8,0,0,242.5880862528841,AMD Ryzen 7,1024,Windows
1120,1119.0,Dell,AMD,16,8,0,0,161.72539083525606,AMD Ryzen 7,1024,Windows
1121,889.0,Acer,AMD,16,8,0,0,141.21199808219862,AMD Ryzen 7,1024,Windows
1122,899.0,Acer,AMD,16,8,0,0,141.21199808219862,AMD Ryzen 7,1024,Windows
1123,1018.0,Dell,AMD,16,1,0,0,188.67962264113208,AMD Ryzen 7,1024,Windows
1124,1099.0,Dell,AMD,16,8,0,0,141.50971698084905,AMD Ryzen 7,1024,Windows
1125,919.0,HP,AMD,16,6,0,0,157.3505121487356,AMD Ryzen 5,1024,Windows
1126,822.0,Dell,AMD,16,6,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1127,889.0,Dell,AMD,16,6,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1128,719.0,HP,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1129,739.0,HP,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1130,899.0,HP,AMD,16,6,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1131,629.0,HP,AMD,16,4,0,0,100.45466986113651,Other AMD Processor,1024,Windows
1132,1179.0,Dell,AMD,32,8,0,0,141.21199808219862,AMD Ryzen 7,1024,Windows
1133,1309.0,Dell,AMD,32,8,0,1,141.21199808219862,AMD Ryzen 7,1024,Windows
1134,969.0,HP,AMD,32,6,0,0,157.3505121487356,AMD Ryzen 5,1024,Windows
1135,930.0,Dell,AMD,32,6,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1136,930.0,Dell,AMD,32,6,1,1,141.21199808219862,AMD Ryzen 5,1024,Windows
1137,929.0,HP,AMD,32,6,0,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1138,669.0,HP,AMD,32,2,0,1,157.3505121487356,Other AMD Processor,1024,Windows
1139,699.0,HP,AMD,32,4,0,0,100.45466986113651,Other AMD Processor,1024,Windows
1140,939.0,Acer,AMD,40,8,0,0,141.21199808219862,AMD Ryzen 7,1024,Windows
1143,619.0,Lenovo,AMD,8,4,0,0,157.3505121487356,AMD Ryzen 5,256,Windows
1144,1049.0,Lenovo,AMD,16,8,1,0,161.72539083525606,AMD Ryzen 7,512,Windows
1145,999.0,Lenovo,AMD,16,8,1,0,157.3505121487356,AMD Ryzen 7,512,Windows
1146,849.0,Lenovo,AMD,16,6,1,0,170.23725351079585,AMD Ryzen 5,512,Windows
1148,999.0,Lenovo,AMD,16,8,1,0,141.50971698084905,AMD Ryzen 7,1024,Windows
1149,498.0,Lenovo,AMD,8,6,0,0,141.21199808219862,AMD Ryzen 5,512,Windows
1150,2374.0,Lenovo,AMD,64,8,1,1,161.72539083525606,AMD Ryzen 7,3072,Windows
1152,719.0,Lenovo,AMD,8,8,1,0,157.3505121487356,AMD Ryzen 7,512,Windows
1153,648.0,Lenovo,AMD,8,8,0,0,157.3505121487356,AMD Ryzen 7,512,Windows
1154,519.0,Lenovo,AMD,12,2,0,0,100.45466986113651,Other AMD Processor,512,Windows
1155,1099.0,Lenovo,AMD,16,8,0,0,157.3505121487356,AMD Ryzen 7,512,Windows
1156,1269.0,Lenovo,AMD,16,8,1,1,157.3505121487356,AMD Ryzen 7,512,Windows
1157,1149.0,Lenovo,AMD,16,8,1,0,141.50971698084905,AMD Ryzen 7,512,Windows
1158,729.0,Lenovo,AMD,16,6,0,0,157.3505121487356,AMD Ryzen 5,512,Windows
1159,789.0,Lenovo,AMD,16,4,0,0,141.21199808219862,AMD Ryzen 5,512,Windows
1160,549.0,Lenovo,AMD,20,2,0,0,100.45466986113651,Other AMD Processor,512,Windows
1161,338.0,Acer,AMD,16,4,0,0,157.3505121487356,MediaTek,64,Others/Chrome OS
1162,608.0,Acer,AMD,4,4,0,1,141.21199808219862,Other AMD Processor,128,Windows
1163,334.0,Acer,AMD,4,2,0,0,100.45466986113651,Other AMD Processor,128,Windows
1164,579.0,Acer,AMD,4,2,0,1,141.21199808219862,Other AMD Processor,128,Windows
1165,1708.0,Microsoft,AMD,8,4,1,0,200.84255993695703,Intel Core i5,512,Windows
1166,963.0,Acer,AMD,8,8,0,1,157.3505121487356,AMD Ryzen 7,512,Windows
1167,2106.0,Microsoft,AMD,8,8,1,0,199.98791074573595,AMD Ryzen 7,512,Windows
1168,1044.0,Dell,AMD,8,6,0,1,161.72539083525606,AMD Ryzen 5,512,Windows
1169,619.0,Acer,AMD,8,4,0,1,141.21199808219862,AMD Ryzen 5,512,Windows
1170,699.0,HP,AMD,8,4,0,0,106.11306214269258,Other AMD Processor,512,Windows
1171,1069.0,HP,AMD,16,8,0,0,157.3505121487356,Intel Core i7,512,Windows
1173,699.0,Dell,Intel,16,1,0,0,141.21199808219862,Intel Core i5,256,Windows
1174,568.0,HP,Intel,16,4,0,0,141.21199808219862,Intel Core i5,256,Windows
1175,1599.0,Samsung,Intel,16,10,0,0,141.21199808219862,Intel Core i5,256,Windows
1176,449.0,Acer,Intel,16,8,0,0,141.21199808219862,Intel Core i3,256,Windows
1177,679.0,Dell,Intel,16,10,0,0,141.21199808219862,Intel Core i3,256,Windows
1178,449.0,Dell,Intel,16,6,0,0,141.21199808219862,Intel Core i3,256,Windows
1179,459.0,HP,Intel,16,6,0,0,141.21199808219862,Intel Core i3,256,Windows
1180,855.0,Microsoft,AMD,16,4,0,0,180.75830394326132,AMD Ryzen 5,256,Windows
1181,1299.0,HP,AMD,16,8,0,0,157.3505121487356,Intel Core i7,2048,Windows
1182,890.0,Dell,Intel,16,10,0,0,141.21199808219862,Intel Core i7,2048,Windows
1183,859.0,Dell,AMD,16,8,0,0,141.21199808219862,AMD Ryzen 7,2048,Windows
1184,3906.0,Microsoft,NVIDIA,32,4,1,0,152.9796645890485,Intel Core i7,2048,Windows
1185,1049.0,Dell,Intel,32,2,0,0,141.21199808219862,Intel Core i3,2048,Windows
1186,1300.0,Dell,Intel,64,4,0,0,141.21199808219862,Intel Core i7,2048,Windows
1187,2131.0,Dell,AMD,64,8,1,0,161.72539083525606,AMD Ryzen 7,2048,Windows
1188,421.0,Samsung,Intel,2,2,0,0,135.0942111925629,Other Intel Processor,128,Others/Chrome OS
1189,495.0,Samsung,Intel,4,1,0,0,135.0942111925629,Intel Celeron,128,Others/Chrome OS
1190,738.0,Acer,Intel,4,4,0,0,94.14133205479908,Other Intel Processor,32,Others/Chrome OS
1191,219.0,Samsung,Intel,2,2,0,0,135.0942111925629,Intel Celeron,32,Others/Chrome OS
1192,480.0,Acer,Intel,8,2,0,0,141.21199808219862,Intel Celeron,128,Windows
1193,349.0,Acer,Intel,4,2,0,0,141.21199808219862,Intel Celeron,64,Windows
1194,649.0,Acer,AMD,8,4,0,1,157.3505121487356,Other AMD Processor,64,Others/Chrome OS
1195,349.0,Acer,Intel,16,2,0,0,141.21199808219862,Intel Celeron,64,Others/Chrome OS
1196,1699.0,Asus,Intel,4,14,0,0,141.21199808219862,Intel Core i9,1024,Windows
1197,1578.0,Asus,Intel,16,16,0,0,161.72539083525606,Intel Core i7,1024,Windows
1198,1235.0,Asus,Intel,16,1,0,0,141.21199808219862,Intel Core i7,1024,Windows
1199,1199.0,Asus,Intel,16,1,0,0,141.21199808219862,Intel Core i7,1024,Windows
1200,1368.0,Asus,Intel,16,1,0,0,141.21199808219862,Intel Core i7,1024,Windows
1201,1528.0,Asus,Intel,16,1,0,0,141.50971698084905,Intel Core i7,1024,Windows
1202,1601.0,Asus,Intel,16,1,0,0,141.50971698084905,Intel Core i7,1024,Windows
1203,2279.0,Asus,Intel,16,4,0,0,157.3505121487356,Intel Core i7,1024,Windows
1204,1899.0,Asus,Intel,16,1,0,0,137.68169813014364,Intel Core i5,1024,Windows
1205,1599.0,Asus,Intel,16,1,0,0,137.68169813014364,Intel Core i5,1024,Windows
1206,699.0,Asus,AMD,16,14,0,0,137.68169813014364,AMD Ryzen 5,1024,Windows
1207,1229.0,Dell,Intel,16,10,0,0,141.50971698084905,Intel Core i7,1024,Windows
1208,3499.0,Microsoft,NVIDIA,32,4,1,0,152.9796645890485,Intel Core i7,1024,Windows
1209,1104.0,Dell,AMD,8,6,0,1,161.72539083525606,AMD Ryzen 5,1024,Windows
1210,3229.0,Microsoft,Intel,16,4,1,0,200.84255993695703,Intel Core i7,1024,Windows
1212,1104.0,Dell,Intel,16,10,0,0,161.72539083525606,Intel Core i7,1024,Windows
1213,1375.0,Dell,Intel,16,14,0,1,188.67962264113206,Intel Core i7,1024,Windows
1214,1308.0,Dell,Intel,16,14,0,1,188.67962264113206,Intel Core i7,1024,Windows
1215,1239.0,HP,AMD,16,8,0,0,157.3505121487356,Intel Core i7,1024,Windows
1216,3119.0,Microsoft,Intel,16,10,1,0,201.2582641505409,Intel Core i7,1024,Windows
1217,810.0,Dell,Intel,16,10,0,0,141.21199808219862,Intel Core i7,1024,Windows
1219,2049.0,Samsung,Intel,16,1,1,0,137.68169813014364,Intel Core i7,1024,Windows
1220,779.0,Dell,Intel,16,4,0,0,141.21199808219862,Intel Core i5,1024,Windows
1221,1059.0,Dell,Intel,16,10,1,0,141.21199808219862,Intel Core i5,1024,Windows
1222,749.0,Dell,Intel,16,10,0,0,141.21199808219862,Intel Core i5,1024,Windows
1223,685.0,HP,Intel,16,2,1,0,100.45466986113651,Intel Core i3,1024,Windows
1224,749.0,Dell,AMD,16,8,0,0,141.21199808219862,AMD Ryzen 7,1024,Windows
1225,1669.0,Acer,AMD,16,1,0,0,275.3633962602873,AMD Ryzen 7,1024,Windows
1226,940.0,Dell,Intel,32,10,0,0,141.21199808219862,Intel Core i7,1024,Windows
1227,1199.0,Dell,Intel,32,10,0,0,137.68169813014364,Intel Core i7,1024,Windows
1228,1139.0,Dell,Intel,32,10,1,0,141.21199808219862,Intel Core i5,1024,Windows
1229,979.0,Dell,Intel,32,6,0,0,141.21199808219862,Intel Core i3,1024,Windows
1230,789.0,Dell,AMD,32,8,0,0,141.21199808219862,AMD Ryzen 7,1024,Windows
1231,1389.0,Dell,AMD,32,6,1,0,161.72539083525606,AMD Ryzen 5,1024,Windows
1232,1099.0,HP,AMD,32,6,1,0,141.21199808219862,AMD Ryzen 5,1024,Windows
1233,1120.0,Dell,Intel,64,4,0,0,141.21199808219862,Intel Core i7,1024,Windows
1234,1264.0,Dell,Intel,64,10,1,0,141.21199808219862,Intel Core i5,1024,Windows
1236,459.0,Lenovo,Intel,8,4,0,0,141.21199808219862,Other Intel Processor,256,Windows
1237,449.0,Lenovo,Intel,8,4,0,0,157.3505121487356,Intel Core i5,256,Windows
1238,889.0,Microsoft,Intel,8,1,0,0,267.3384360344031,Intel Core i5,256,Windows
1239,599.0,Lenovo,Intel,8,2,1,0,100.45466986113651,Intel Celeron,256,Windows
1240,698.0,Lenovo,AMD,8,6,0,0,157.3505121487356,AMD Ryzen 5,256,Windows
1241,499.0,Lenovo,Intel,12,4,0,0,141.21199808219862,Other Intel Processor,256,Windows
1242,549.0,Lenovo,AMD,16,6,1,0,161.72539083525606,Intel Core i3,256,Windows
1243,1899.0,Lenovo,Intel,16,4,1,1,157.3505121487356,Intel Core i7,2048,Windows
1244,1369.0,Lenovo,AMD,16,8,1,1,157.3505121487356,AMD Ryzen 7,2048,Windows
1245,1464.0,Lenovo,AMD,16,6,1,1,161.72539083525606,AMD Ryzen 5,2048,Windows
1246,2799.0,Lenovo,Intel,32,10,0,1,161.72539083525606,Intel Core i7,2048,Windows
1247,357.0,Lenovo,Intel,4,2,0,0,111.93520355955211,Other Intel Processor,128,Windows
1248,268.0,Lenovo,AMD,16,1,0,0,157.3505121487356,Other AMD Processor,128,Windows
1249,3326.0,Lenovo,NVIDIA,32,1,0,0,161.72539083525606,Intel Core i7,1024,Windows
1250,1379.0,Lenovo,Intel,16,4,0,0,223.62029350060098,Intel Core i7,1024,Windows
1251,2299.0,Lenovo,Intel,16,4,1,0,157.3505121487356,Intel Core i7,1024,Windows
1252,1349.0,Lenovo,Intel,16,10,1,0,137.68169813014364,Intel Core i7,1024,Windows
1253,1319.0,Lenovo,Intel,16,10,0,0,141.50971698084905,Intel Core i7,1024,Windows
1254,2934.0,Lenovo,NVIDIA,16,1,0,0,141.50971698084905,Intel Core i7,1024,Windows
1255,1629.0,Lenovo,Intel,16,10,0,0,141.50971698084905,Intel Core i7,1024,Windows
1256,999.0,Lenovo,AMD,16,8,1,0,161.72539083525606,AMD Ryzen 7,1024,Windows
1257,1349.0,Lenovo,AMD,16,8,1,1,157.3505121487356,AMD Ryzen 7,1024,Windows
1258,589.0,Lenovo,Intel,20,4,0,0,141.21199808219862,Other Intel Processor,1024,Windows
1259,5340.0,Lenovo,NVIDIA,32,1,0,0,188.67962264113208,Intel Core i9,1024,Windows
1260,1848.0,Lenovo,NVIDIA,32,4,1,1,157.3505121487356,Intel Core i7,1024,Windows
1261,1660.0,Lenovo,NVIDIA,32,4,0,1,157.3505121487356,Intel Core i7,1024,Windows
